,product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,Composition
36,1013317006,men_jeans_regular,Hybrid Regular Tapered Joggers,$ 39.99,2022-01-29 13:15:13,1013317,006,Dark blue,Regular fit,"Cotton 78%, Polyester 21%, Spandex 1%"
37,1013317006,men_jeans_regular,Hybrid Regular Tapered Joggers,$ 39.99,2022-01-29 13:15:13,1013317,006,Black,Regular fit,"Cotton 78%, Polyester 21%, Spandex 1%"
38,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Black/washed out,Regular fit,"Cotton 98%, Spandex 2%"
39,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Denim blue,Regular fit,"Cotton 98%, Spandex 2%"
40,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Dark denim blue,Regular fit,"Cotton 98%, Spandex 2%"
41,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Graphite gray,Regular fit,"Cotton 98%, Spandex 2%"
42,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Light denim blue,Regular fit,"Cotton 98%, Spandex 2%"
43,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Black,Regular fit,"Cotton 98%, Spandex 2%"
44,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Cream,Regular fit,"Cotton 98%, Spandex 2%"
45,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Denim blue,Regular fit,"Cotton 98%, Spandex 2%"
46,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Light blue,Regular fit,"Cotton 98%, Spandex 2%"
47,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Denim blue,Regular fit,"Cotton 98%, Spandex 2%"
48,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Dark denim blue,Regular fit,"Cotton 98%, Spandex 2%"
49,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Pale denim blue,Regular fit,"Cotton 98%, Spandex 2%"
50,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Dark blue,Regular fit,"Cotton 98%, Spandex 2%"
51,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Dark denim blue,Regular fit,"Cotton 98%, Spandex 2%"
52,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Black/washed out,Regular fit,"Cotton 99%, Spandex 1%"
53,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Denim blue,Regular fit,"Cotton 99%, Spandex 1%"
54,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Dark denim blue,Regular fit,"Cotton 99%, Spandex 1%"
55,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Graphite gray,Regular fit,"Cotton 99%, Spandex 1%"
56,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Light denim blue,Regular fit,"Cotton 99%, Spandex 1%"
57,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Black,Regular fit,"Cotton 99%, Spandex 1%"
58,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Cream,Regular fit,"Cotton 99%, Spandex 1%"
59,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Denim blue,Regular fit,"Cotton 99%, Spandex 1%"
60,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Light blue,Regular fit,"Cotton 99%, Spandex 1%"
61,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Denim blue,Regular fit,"Cotton 99%, Spandex 1%"
62,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Dark denim blue,Regular fit,"Cotton 99%, Spandex 1%"
63,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Pale denim blue,Regular fit,"Cotton 99%, Spandex 1%"
64,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Blue,Regular fit,"Cotton 99%, Spandex 1%"
65,0811993040,men_jeans_regular,Regular Jeans,$ 29.99,2022-01-29 13:15:13,0811993,040,Dark denim blue,Regular fit,"Cotton 99%, Spandex 1%"
